City,ActualHouseValue,RandomForestPredictedHouseValue,Lat,Lng
Merrill,179300.0,160733.0,42.0,-121.5
Paisley,88300.0,126861.0,42.8,-120.7
Plush,125000.0,168717.0,42.6,-119.9
Silver Lake,157300.0,149576.0,43.3,-120.6
Summer Lake,203600.0,205687.0,42.9,-121.0
Bend,356400.0,374611.0,44.0,-121.3
Bend,323300.0,323196.0,43.9,-121.3
Bend,262900.0,217965.0,43.8,-121.6
Burns,91600.0,137152.0,43.6,-118.8
Camp Sherman,435000.0,433105.0,44.5,-121.6
Culver,177300.0,196661.0,44.5,-121.3
Gilchrist,161500.0,148545.0,43.4,-121.7
Hines,117000.0,134231.0,43.6,-119.4
La Pine,170900.0,181083.0,43.7,-121.4
Madras,160000.0,173632.0,44.6,-121.1
Mitchell,193800.0,226471.0,44.6,-120.0
Powell Butte,445600.0,394232.0,44.2,-121.0
Prineville,170800.0,179065.0,44.1,-120.5
Redmond,247200.0,242420.0,44.3,-121.2
Sisters,386600.0,401429.0,44.0,-121.7
Terrebonne,217300.0,243945.0,44.4,-121.2
Warm Springs,117400.0,83747.0,44.7,-121.5
Pendleton,162900.0,183236.0,45.7,-118.8
Adams,263900.0,258751.0,45.7,-118.4
Arlington,124700.0,143455.0,45.6,-120.3
Athena,133100.0,208942.0,45.9,-118.6
Baker City,137700.0,175326.0,44.8,-117.8
Boardman,135100.0,154760.0,45.8,-119.8
Canyon City,162500.0,159990.0,44.3,-118.9
Condon,100700.0,142744.0,45.3,-120.2
Cove,260000.0,240063.0,45.4,-117.8
Dayville,140000.0,162502.0,44.4,-119.5
Echo,113700.0,187169.0,45.7,-119.3
Elgin,151200.0,183670.0,45.6,-117.9
Enterprise,198000.0,232240.0,45.6,-117.5
Fossil,116500.0,173552.0,45.0,-120.1
Haines,190800.0,143966.0,44.9,-118.0
Halfway,175000.0,193572.0,44.9,-117.2
Helix,155700.0,205636.0,45.9,-118.8
Heppner,120300.0,147318.0,45.3,-119.5
Hermiston,156200.0,190879.0,45.8,-119.3
Lexington,113900.0,142159.0,45.5,-119.6
Imbler,233800.0,232844.0,45.46,-117.91
Ione,161300.0,231347.0,45.5,-119.8
Irrigon,128300.0,153675.0,45.9,-119.5
John Day,136500.0,142167.0,44.4,-118.9
Joseph,284600.0,256877.0,45.3,-117.2
Kimberly,253600.0,192423.0,44.7,-119.6
La Grande,167200.0,158162.0,45.2,-118.3
Long Creek,238900.0,266344.0,44.7,-119.1
Lostine,275000.0,214475.0,45.46,-117.4
Milton Freewater,141500.0,155766.0,45.9,-118.3
Monument,258300.0,276551.0,44.8,-119.5
Mount Vernon,216300.0,199222.0,44.5,-119.2
North Powder,166700.0,158120.0,45.0,-118.1
Pilot Rock,116200.0,147185.0,45.4,-118.8
Prairie City,136300.0,140208.0,44.3,-118.5
Richland,170500.0,178185.0,44.7,-117.2
Seneca,68400.0,108592.0,44.1,-119.2
Spray,175000.0,202298.0,44.9,-119.8
Stanfield,116700.0,154703.0,45.8,-119.2
Summerville,290500.0,246388.0,45.5,-118.0
Sumpter,141100.0,192583.0,44.8,-118.4
Ukiah,125000.0,105628.0,45.1,-118.8
Umatilla,117200.0,138212.0,45.91,-119.34
Union,136600.0,157940.0,45.3,-117.6
Unity,153100.0,218664.0,44.4,-118.3
Wallowa,163500.0,202789.0,45.5,-117.5
Weston,109700.0,195042.0,45.8,-118.2
Adrian,126300.0,195913.0,43.5,-117.2
Harper,202300.0,224787.0,43.8,-117.5
Huntington,80400.0,108610.0,44.5,-117.4
Jordan Valley,154400.0,190108.0,43.0,-118.0
Nyssa,115700.0,136949.0,43.8,-117.1
Ontario,129400.0,166229.0,44.1,-117.0
Vale,146700.0,154956.0,44.1,-117.3
Auburn,285700.0,344846.0,47.31,-122.27
Auburn,184200.0,263349.0,47.31,-122.21
Federal Way,240700.0,342020.0,47.31,-122.31
Bellevue,952200.0,1142983.03,47.62,-122.21
Bellevue,677300.0,706601.0,47.62,-122.17
Bellevue,737200.0,773934.0,47.56,-122.15
Bellevue,480100.0,567767.0,47.62,-122.15
Bellevue,587800.0,607337.0,47.61,-122.11
Black Diamond,379900.0,471448.0,47.31,-122.0
Bothell,421600.0,515025.0,47.75,-122.2
Bothell,408900.0,501554.0,47.84,-122.2
Carnation,457800.0,528855.0,47.6,-121.9
Duvall,437100.0,512953.0,47.7,-121.8
Edmonds,502300.0,577429.0,47.81,-122.37
Bothell,428300.0,514441.0,47.8,-122.2
Enumclaw,330800.0,353404.0,47.1,-121.7
Federal Way,300300.0,359033.0,47.3,-122.37
Fall City,613200.0,657532.0,47.57,-121.88
Edmonds,391500.0,452054.0,47.84,-122.33
Issaquah,560800.0,663736.0,47.5,-122.0
Kenmore,474500.0,548208.0,47.75,-122.24
Issaquah,504000.0,643025.0,47.56,-122.02
Kent,280700.0,347710.0,47.37,-122.2
Kent,292400.0,356549.0,47.41,-122.2
Kent,245300.0,323615.0,47.4,-122.26
Kirkland,678000.0,747039.0,47.67,-122.19
Kirkland,446500.0,535968.0,47.72,-122.21
Lynnwood,357500.0,417954.0,47.8,-122.28
Lynnwood,354400.0,394386.0,47.84,-122.28
Maple Valley,364100.0,447397.0,47.4,-121.9
Medina,1692700.0,1832090.8,47.63,-122.23
Mercer Island,1034600.0,1201565.04,47.56,-122.23
Kent,328200.0,377446.0,47.36,-122.11
Mountlake Terrace,311300.0,368593.0,47.79,-122.31
North Bend,417000.0,514455.0,47.5,-121.5
Pacific,235300.0,311332.0,47.26,-122.25
Ravensdale,408100.0,452448.0,47.3,-121.7
Redmond,596900.0,712955.0,47.68,-122.12
Redmond,654000.0,747531.0,47.66,-122.02
Renton,305800.0,369795.0,47.45,-122.2
Renton,400400.0,493907.0,47.51,-122.19
Renton,319300.0,356550.0,47.47,-122.22
Renton,342800.0,398341.0,47.44,-122.12
Renton,432000.0,528963.0,47.5,-122.11
Snoqualmie,501800.0,631277.0,47.6,-121.8
Vashon,461400.0,539724.0,47.4,-122.5
Woodinville,579700.0,646012.0,47.76,-122.13
Sammamish,661200.0,762650.0,47.61,-122.04
Sammamish,772600.0,869804.0,47.58,-122.02
Woodinville,679500.0,766900.01,47.75,-122.06
Lynnwood,327500.0,390634.0,47.87,-122.26
Auburn,321400.0,377368.0,47.3,-122.1
Seattle,523700.0,678396.0,47.61,-122.33
Seattle,512100.0,698484.0,47.64,-122.33
Seattle,602900.0,686202.0,47.67,-122.34
Seattle,428800.0,545112.0,47.6,-122.33
Seattle,721200.0,819361.01,47.66,-122.3
Seattle,343300.0,418829.0,47.55,-122.35
Seattle,591000.0,678432.0,47.66,-122.38
Seattle,367400.0,442615.0,47.54,-122.31
Seattle,573300.0,718408.0,47.63,-122.34
Bainbridge Island,624200.0,686741.0,47.6,-122.5
Seattle,890500.0,950958.0,47.62,-122.3
Seattle,613300.0,701537.0,47.68,-122.29
Seattle,602100.0,704845.0,47.58,-122.4
Seattle,596900.0,672629.0,47.69,-122.38
Seattle,396700.0,428393.0,47.55,-122.26
Seattle,689100.0,805274.0,47.64,-122.37
Seattle,479600.0,727829.0,47.61,-122.35
Seattle,514800.0,607143.0,47.61,-122.3
Seattle,437500.0,518628.0,47.72,-122.3
Seattle,439800.0,560664.0,47.55,-122.37
Seattle,380700.0,443584.0,47.74,-122.34
Seattle,287500.0,409519.0,47.57,-122.34
Seattle,580500.0,658769.0,47.55,-122.39
Seattle,497300.0,593115.0,47.58,-122.3
Seattle,350300.0,375939.0,47.5,-122.36
Seattle,296300.0,364527.0,47.45,-122.32
Seattle,411700.0,442558.0,47.76,-122.31
Seattle,423500.0,493895.0,47.45,-122.36
Seattle,269000.0,320032.0,47.49,-122.29
Seattle,601800.0,683538.0,47.74,-122.37
Seattle,335700.0,395126.0,47.49,-122.25
Seattle,259600.0,305444.0,47.45,-122.28
Seattle,286700.0,353950.0,47.39,-122.31
Seattle,700800.0,726638.0,47.64,-122.39
Everett,249500.0,294343.0,47.99,-122.21
Everett,301300.0,350927.0,47.94,-122.23
Everett,208500.0,261844.0,47.9,-122.26
Everett,303800.0,360873.0,48.0,-122.13
Everett,328000.0,383515.0,47.9,-122.18
Anacortes,373600.0,395605.0,48.5,-122.6
Arlington,302700.0,348571.0,48.2,-122.0
Baring,170700.0,220239.0,47.75,-121.45
Bellingham,336700.0,341135.0,48.74,-122.53
Bellingham,322600.0,330586.0,48.8,-122.5
Bellingham,315800.0,354793.0,48.7,-122.4
Blaine,271200.0,298169.0,48.9,-122.9
Bow,346100.0,401931.0,48.6,-122.4
Burlington,235800.0,255884.0,48.5,-122.4
Clinton,406400.0,415153.0,47.95,-122.42
Concrete,168800.0,202273.0,48.5,-121.3
Coupeville,337500.0,368431.0,48.2,-122.7
Custer,283600.0,281213.0,48.95,-122.63
Darrington,167900.0,204569.0,48.3,-121.6
Deer Harbor,543300.0,605357.0,48.622,-123.0
Deming,289300.0,260039.0,48.8,-121.5
Eastsound,439200.0,418793.0,48.7,-122.9
Everson,267100.0,275123.0,48.9,-122.3
Ferndale,287700.0,310310.0,48.9,-122.6
Freeland,332100.0,379828.0,48.02,-122.55
Friday Harbor,437200.0,407935.0,48.6,-123.1
Gold Bar,192400.0,262003.0,47.9,-121.5
Granite Falls,228500.0,355695.0,48.0,-121.5
Hamilton,109100.0,132576.0,48.522,-121.99
Index,181700.0,236521.0,47.819,-121.556
La Conner,285600.0,324759.0,48.41,-122.53
Lake Stevens,319800.0,377798.0,48.0,-122.1
Langley,432100.0,437761.0,48.03,-122.44
Lopez Island,453900.0,443265.0,48.5,-122.9
Lummi Island,417600.0,337022.0,48.7,-122.8
Lyman,181800.0,267924.0,48.525,-122.059
Lynden,298000.0,316108.0,48.9,-122.4
Maple Falls,127400.0,181234.0,48.95,-122.08
Marysville,275000.0,326108.0,48.06,-122.16
Marysville,261500.0,317987.0,48.1,-122.2
Monroe,314200.0,369545.0,47.9,-121.8
Mount Vernon,241200.0,281934.0,48.4,-122.4
Mount Vernon,280100.0,325982.0,48.4,-122.1
Mukilteo,476900.0,539072.0,47.91,-122.3
Nooksack,246900.0,281323.0,48.9,-122.3
Oak Harbor,257400.0,293183.0,48.3,-122.7
Olga,557700.0,409029.0,48.7,-122.8
Orcas,511100.0,753990.01,48.6,-122.93
Point Roberts,242000.0,335927.0,48.99,-123.06
Camano Island,330500.0,381732.0,48.2,-122.4
Sedro Woolley,234900.0,275972.0,48.5,-122.1
Shaw Island,625000.0,586270.0,48.57,-122.96
Skykomish,302800.0,216822.0,47.7,-121.3
Snohomish,379900.0,463161.0,47.9,-122.0
Stanwood,323200.0,368213.0,48.2,-122.3
Sultan,223300.0,289796.0,47.91,-121.75
Sumas,228200.0,231904.0,48.9,-122.2
Snohomish,466700.0,518822.0,47.9,-122.1
Anderson Island,257600.0,311155.0,47.16,-122.71
Ashford,142400.0,210494.0,46.9,-121.8
Bremerton,215100.0,260746.0,47.59,-122.63
Bremerton,234600.0,302056.0,47.63,-122.63
Bremerton,221500.0,278637.0,47.6,-122.8
Brinnon,219700.0,233978.0,47.7,-123.6
Buckley,260600.0,341145.0,47.2,-122.1
Carbonado,212200.0,262106.0,46.99,-121.98
Chimacum,191000.0,240645.0,47.97,-122.78
Dupont,308000.0,373249.0,47.1,-122.65
Eatonville,262300.0,289529.0,46.9,-122.3
Gig Harbor,267200.0,298703.0,47.37,-122.72
Forks,149500.0,169401.0,47.9,-124.3
Gig Harbor,403100.0,498001.0,47.36,-122.6
Fox Island,517600.0,531140.0,47.25,-122.63
Gig Harbor,406000.0,444972.0,47.29,-122.62
Glenoma,130900.0,171241.0,46.6,-122.1
Bremerton,176200.0,221603.0,47.57,-122.64
Graham,237100.0,297218.0,47.02,-122.29
Port Hadlock,214100.0,223632.0,48.02,-122.76
Hansville,285500.0,277419.0,47.91,-122.57
Indianola,382200.0,436677.0,47.75,-122.53
Keyport,211800.0,401668.0,47.7,-122.62
Kingston,313900.0,389759.0,47.8,-122.5
Lakebay,205200.0,253616.0,47.3,-122.8
La Push,87500.0,79533.0,47.9,-124.62
Longbranch,385300.0,299022.0,47.2,-122.76
Milton,251400.0,307033.0,47.25,-122.32
Morton,151800.0,135095.0,46.5,-122.2
Neah Bay,85000.0,81666.0,48.365,-124.609
Nordland,436900.0,444833.0,48.06,-122.71
Olalla,298500.0,375437.0,47.43,-122.58
Orting,251900.0,341832.0,47.0,-122.1
Packwood,98800.0,159382.0,46.6,-121.6
Port Angeles,218400.0,239935.0,48.0,-123.3
Port Angeles,212400.0,226870.0,48.0,-123.8
Port Ludlow,366600.0,407708.0,47.9,-122.7
Port Orchard,238300.0,271326.0,47.5,-122.6
Port Orchard,268000.0,309364.0,47.5,-122.7
Port Townsend,311600.0,326690.0,48.0,-122.8
Poulsbo,336400.0,376114.0,47.8,-122.6
Puyallup,275600.0,334718.0,47.21,-122.33
Puyallup,280900.0,334119.0,47.21,-122.26
Puyallup,271200.0,326516.0,47.15,-122.32
Puyallup,269600.0,348306.0,47.13,-122.25
Puyallup,243500.0,314404.0,47.1,-122.33
Quilcene,248000.0,258013.0,47.8,-122.9
Randle,140300.0,155129.0,46.5,-121.8
Seabeck,287500.0,345239.0,47.6,-122.9
Sequim,261900.0,281368.0,48.0,-123.1
Silverdale,310100.0,356010.0,47.68,-122.71
South Prairie,200000.0,285449.0,47.139,-122.096
Spanaway,209200.0,263353.0,47.1,-122.4
Steilacoom,326900.0,367163.0,47.19,-122.65
Sumner,258400.0,342467.0,47.21,-122.23
Bonney Lake,293200.0,357062.0,47.2,-122.2
Suquamish,226700.0,288939.0,47.73,-122.56
Vaughn,258000.0,393252.0,47.33,-122.78
Wilkeson,228000.0,266987.0,47.0,-121.8
Tacoma,368500.0,332264.0,47.27,-122.47
Tacoma,385700.0,394658.0,47.27,-122.46
Tacoma,166400.0,222973.0,47.21,-122.41
Tacoma,201500.0,282069.0,47.25,-122.47
Tacoma,296300.0,375438.0,47.26,-122.51
Tacoma,311100.0,380373.0,47.29,-122.51
Tacoma,179100.0,227718.0,47.2,-122.45
Tacoma,167400.0,233848.0,47.21,-122.47
Tacoma,178300.0,224846.0,47.22,-122.45
Tacoma,338700.0,407725.0,47.29,-122.39
Tacoma,258600.0,332914.0,47.23,-122.36
Lakewood,18400.0,69907.0,47.12,-122.53
Tacoma,262600.0,359807.0,47.21,-122.37
Tacoma,181100.0,224264.0,47.15,-122.45
Tacoma,206400.0,261927.0,47.13,-122.41
Tacoma,254800.0,291794.0,47.13,-122.38
Tacoma,319500.0,308369.0,47.25,-122.53
Tacoma,300900.0,349793.0,47.22,-122.54
University Place,330300.0,464544.0,47.2,-122.54
Lakewood,245200.0,310990.0,47.16,-122.58
Lakewood,212000.0,258288.0,47.16,-122.5
Olympia,285900.0,363216.0,47.0,-122.9
Olympia,326200.0,380472.0,47.1,-123.1
Lacey,226700.0,283042.0,47.03,-122.8
Olympia,275700.0,347898.0,47.1,-122.87
Olympia,255800.0,323541.0,46.9,-123.1
Olympia,240100.0,286147.0,47.0,-122.7
Olympia,292800.0,358378.0,47.11,-122.76
Aberdeen,144600.0,198071.0,47.1,-123.8
Allyn,278500.0,284127.0,47.36,-122.87
Amanda Park,100000.0,234761.0,47.5,-124.0
Belfair,238800.0,244119.0,47.4,-123.0
Bucoda,111500.0,154232.0,46.9,-122.8
Centralia,156700.0,177420.0,46.7,-122.9
Chehalis,219800.0,242465.0,46.7,-123.0
Cosmopolis,169400.0,220625.0,46.9,-123.6
Curtis,275000.0,210383.0,46.5,-123.1
Elma,177100.0,239475.0,47.0,-123.3
Ethel,258800.0,320329.0,46.52,-122.75
Grapeview,273400.0,252732.0,47.3,-122.9
Grayland,161200.0,234708.0,46.8,-124.04
Hoodsport,187900.0,190512.0,47.5,-123.3
Hoquiam,120500.0,183946.0,47.1,-124.0
Humptulips,113100.0,137617.0,47.3,-123.9
Mccleary,162500.0,240220.0,47.03,-123.27
Montesano,196400.0,223219.0,47.2,-123.6
Mossyrock,187500.0,206060.0,46.5,-122.4
Napavine,181800.0,212709.0,46.6,-123.0
Oakville,182100.0,223828.0,46.9,-123.3
Ocean Shores,197200.0,222514.0,47.0,-124.1
Onalaska,202900.0,185967.0,46.6,-122.7
Pe Ell,133500.0,177354.0,46.5,-123.2
Quinault,134700.0,177431.0,47.4,-123.7
Rainier,217300.0,272829.0,46.9,-122.7
Raymond,143800.0,162264.0,46.6,-123.7
Rochester,218100.0,259215.0,46.8,-123.2
Roy,251300.0,287352.0,47.0,-122.5
Shelton,185600.0,215636.0,47.3,-123.1
Silver Creek,179200.0,282203.0,46.6,-122.5
South Bend,116700.0,180667.0,46.6,-123.8
Taholah,94200.0,97523.0,47.4,-124.2
Tenino,236800.0,246474.0,46.8,-122.8
Tokeland,153000.0,182102.0,46.75,-123.99
Toledo,189200.0,237634.0,46.5,-122.8
Vader,129500.0,151699.0,46.42,-123.0
Westport,160400.0,161973.0,46.88,-124.1
Winlock,174200.0,197124.0,46.5,-122.9
Yelm,209700.0,262985.0,46.9,-122.4
Amboy,255300.0,267936.0,46.0,-122.4
Battle Ground,296700.0,327779.0,45.8,-122.5
Bingen,210200.0,189396.0,45.7,-121.4
Brush Prairie,377400.0,421501.0,45.7,-122.5
Camas,377500.0,433728.0,45.7,-122.4
Carson,192900.0,229709.0,45.9,-121.9
Castle Rock,195300.0,206519.0,46.3,-122.9
Cathlamet,216100.0,230922.0,46.3,-123.3
Centerville,178700.0,207393.0,45.8,-121.0
Dallesport,173700.0,153946.0,45.63,-121.15
Glenwood,242600.0,232199.0,46.0,-121.3
Goldendale,148300.0,216105.0,45.8,-120.5
Ilwaco,212500.0,213520.0,46.4,-124.0
Kalama,229800.0,269536.0,46.1,-122.6
Kelso,179900.0,205849.0,46.1,-122.7
Klickitat,122900.0,127230.0,45.83,-121.1
La Center,317100.0,336931.0,45.9,-122.6
Long Beach,174500.0,202807.0,46.39,-124.03
Longview,174200.0,211241.0,46.2,-123.1
Naselle,192800.0,247028.0,46.4,-123.7
North Bonneville,230700.0,254763.0,45.69,-121.99
Ocean Park,172300.0,177661.0,46.5,-124.0
Ridgefield,357700.0,379939.0,45.8,-122.7
Seaview,124500.0,176402.0,46.33,-124.05
Stevenson,258600.0,229974.0,46.0,-121.9
Trout Lake,387300.0,260224.0,45.9,-121.5
Underwood,360200.0,394920.0,45.7,-121.7
Vancouver,234100.0,259208.0,45.7,-122.7
Vancouver,227000.0,246969.0,45.64,-122.63
Vancouver,227000.0,276203.0,45.69,-122.57
Vancouver,234800.0,268911.0,45.65,-122.66
Vancouver,238900.0,286195.0,45.62,-122.58
Vancouver,246700.0,306468.0,45.7,-122.66
Washougal,294400.0,337185.0,45.7,-122.2
White Salmon,319100.0,322114.0,45.8,-121.5
Wishram,98800.0,152829.0,45.66,-120.97
Woodland,253500.0,292300.0,45.9,-122.6
Yacolt,273800.0,276157.0,45.8,-122.4
Vancouver,232600.0,273153.0,45.67,-122.48
Vancouver,285200.0,340773.0,45.6,-122.5
Vancouver,242100.0,264097.0,45.63,-122.52
Vancouver,315200.0,384333.0,45.72,-122.69
Vancouver,314700.0,343023.0,45.74,-122.63
Wenatchee,237000.0,243222.0,47.4,-120.4
East Wenatchee,246300.0,261675.0,47.5,-120.2
Brewster,161100.0,186872.0,48.2,-119.8
Bridgeport,100900.0,127701.0,48.0,-119.6
Cashmere,251000.0,244767.0,47.5,-120.5
Chelan,306300.0,237776.0,48.1,-120.5
Conconully,181700.0,218133.0,48.56,-119.751
Entiat,254300.0,192180.0,47.8,-120.4
Ephrata,157600.0,204685.0,47.3,-119.6
George,119400.0,143237.0,47.2,-119.8
Leavenworth,331100.0,278080.0,47.7,-120.8
Malaga,270400.0,203788.0,47.3,-120.2
Malott,404800.0,183439.0,48.284,-119.704
Mansfield,112800.0,135525.0,47.9,-119.5
Manson,272700.0,359220.0,48.2,-120.5
Moses Lake,170900.0,188674.0,47.2,-119.3
Okanogan,133700.0,154889.0,48.3,-119.4
Omak,155800.0,153242.0,48.4,-119.3
Orondo,290900.0,189278.0,47.7,-120.0
Oroville,165600.0,177894.0,48.9,-119.3
Palisades,266000.0,244756.0,47.4,-119.9
Pateros,221200.0,235532.0,48.1,-120.0
Peshastin,274500.0,245452.0,47.5,-120.7
Quincy,157600.0,179545.0,47.2,-119.8
Riverside,99700.0,140989.0,48.5,-119.4
Rock Island,152500.0,118651.0,47.4,-120.1
Soap Lake,146200.0,155067.0,47.4,-119.4
Tonasket,159800.0,164988.0,48.7,-119.3
Twisp,279200.0,213231.0,48.3,-120.3
Warden,118700.0,146630.0,47.0,-119.1
Waterville,155900.0,140283.0,47.7,-119.8
Wilson Creek,83900.0,138894.0,47.42,-119.12
Winthrop,349000.0,279798.0,48.7,-120.4
Yakima,156300.0,179203.0,46.7,-120.4
Yakima,140800.0,156536.0,46.6,-120.53
Yakima,144600.0,199445.0,46.5,-120.8
Yakima,216600.0,255839.0,46.6,-120.8
Cle Elum,278000.0,297008.0,47.2,-121.0
Cowiche,101300.0,109933.0,46.67,-120.72
Easton,315500.0,290656.0,47.3,-121.3
Ellensburg,261600.0,289910.0,47.0,-120.4
Grandview,146100.0,168554.0,46.27,-119.9
Granger,119600.0,168652.0,46.3,-120.2
Harrah,130500.0,195401.0,46.4,-120.6
Kittitas,154300.0,200291.0,46.98,-120.42
Mabton,106300.0,128507.0,46.1,-120.2
Moxee,180300.0,182136.0,46.6,-120.2
Naches,172300.0,231394.0,46.6,-121.1
Outlook,173100.0,185803.0,46.4,-120.1
Roslyn,194600.0,216132.0,47.22,-121.0
Selah,215400.0,260202.0,46.8,-120.7
South Cle Elum,173800.0,262427.0,47.187,-120.954
Sunnyside,149300.0,150114.0,46.4,-119.9
Thorp,300000.0,403316.0,47.07,-120.7
Tieton,192000.0,179517.0,46.7,-120.8
Toppenish,122400.0,165047.0,46.2,-120.4
Wapato,122400.0,177337.0,46.5,-120.5
White Swan,102500.0,151076.0,46.3,-120.9
Zillah,185000.0,237432.0,46.4,-120.2
Airway Heights,155100.0,179850.0,47.64,-117.58
Chattaroy,274100.0,272718.0,47.9,-117.3
Cheney,198100.0,226159.0,47.4,-117.6
Colbert,295500.0,308694.0,47.8,-117.4
Deer Park,220500.0,217882.0,48.0,-117.5
Elk,215400.0,246340.0,48.0,-117.3
Fairfield,157100.0,208031.0,47.4,-117.2
Ford,182100.0,135400.0,47.9,-117.8
Greenacres,222300.0,264706.0,47.63,-117.15
Lamont,60000.0,117690.0,47.2,-117.8
Latah,129200.0,145063.0,47.3,-117.1
Liberty Lake,292700.0,379723.0,47.64,-117.09
Mead,225300.0,293155.0,47.8,-117.2
Medical Lake,206500.0,199431.0,47.6,-117.7
Newman Lake,256000.0,302079.0,47.8,-117.1
Nine Mile Falls,240600.0,253003.0,47.8,-117.6
Otis Orchards,194100.0,228379.0,47.72,-117.12
Reardan,177500.0,187480.0,47.7,-117.9
Rockford,158500.0,232173.0,47.5,-117.1
Spangle,230100.0,266086.0,47.4,-117.4
Sprague,104800.0,152435.0,47.3,-118.1
Tekoa,115200.0,194386.0,47.24,-117.12
Valleyford,290700.0,316759.0,47.5,-117.3
Veradale,226800.0,248569.0,47.63,-117.19
Wellpinit,75700.0,98980.0,47.9,-118.0
Addy,173100.0,164186.0,48.4,-117.9
Albion,112500.0,144370.0,46.791,-117.255
Almira,162500.0,234776.0,47.7,-119.0
Chewelah,173700.0,162454.0,48.3,-117.8
Clayton,188400.0,174155.0,48.0,-117.6
Colfax,165900.0,211110.0,46.9,-117.4
Colton,227500.0,270651.0,46.6,-117.2
Colville,176200.0,206045.0,48.7,-117.8
Coulee City,155900.0,184303.0,47.7,-119.4
Coulee Dam,150600.0,152725.0,48.0,-119.0
Creston,123600.0,127123.0,47.7,-118.5
Curlew,213600.0,178587.0,48.9,-118.6
Cusick,182300.0,160239.0,48.5,-117.4
Davenport,165600.0,213690.0,47.7,-118.2
Electric City,176600.0,218291.0,47.8,-119.1
Elmer City,99200.0,128477.0,48.2,-119.3
Endicott,90700.0,130843.0,47.0,-117.8
Evans,212800.0,291900.0,48.7,-118.0
Farmington,124100.0,150852.0,47.1,-117.1
Fruitland,120500.0,147172.0,48.0,-118.2
Garfield,157400.0,205323.0,47.0,-117.2
Gifford,216700.0,324364.0,48.3,-118.1
Grand Coulee,110500.0,143459.0,48.0,-119.0
Harrington,116300.0,198590.0,47.5,-118.4
Hartline,153100.0,133291.0,47.6,-119.1
Hunters,121800.0,160861.0,48.1,-118.1
Inchelium,132100.0,131873.0,48.2,-118.5
Ione,190200.0,210837.0,48.7,-117.3
Keller,112500.0,143400.0,48.0,-118.6
Kettle Falls,171900.0,211162.0,48.7,-118.1
Lacrosse,100000.0,157542.0,46.7,-117.9
Loon Lake,202900.0,218080.0,48.1,-117.6
Malo,217900.0,203220.0,48.8,-118.6
Metaline,153600.0,155665.0,48.85,-117.39
Metaline Falls,172100.0,122576.0,48.9,-117.3
Nespelem,84400.0,89558.0,48.167,-118.972
Newport,191400.0,231524.0,48.3,-117.3
Northport,116000.0,124571.0,48.9,-117.8
Oakesdale,134900.0,212115.0,47.1,-117.3
Odessa,114700.0,164521.0,47.4,-118.7
Palouse,174300.0,215174.0,46.9,-117.2
Pullman,239500.0,266303.0,46.7,-117.3
Republic,160500.0,192933.0,48.7,-118.6
Rice,173900.0,168432.0,48.4,-118.1
Ritzville,132900.0,143952.0,47.1,-118.5
Rosalia,135000.0,157666.0,47.3,-117.4
Saint John,136200.0,173135.0,47.1,-117.6
Springdale,188800.0,161348.0,48.0,-117.9
Thornton,231300.0,224959.0,47.1,-117.4
Uniontown,231700.0,258598.0,46.5,-117.1
Usk,165600.0,200780.0,48.3,-117.3
Valley,155600.0,162427.0,48.1,-117.8
Wilbur,154600.0,200025.0,47.7,-118.7
Spokane,152100.0,174244.0,47.66,-117.44
Spokane,145700.0,165324.0,47.66,-117.38
Spokane,248300.0,301307.0,47.63,-117.41
Spokane,174900.0,256381.0,47.65,-117.43
Spokane,142500.0,169080.0,47.69,-117.45
Spokane,191000.0,226272.0,47.6,-117.2
Spokane,109400.0,139909.0,47.69,-117.39
Spokane,221500.0,268437.0,47.8,-117.5
Spokane,156200.0,200059.0,47.67,-117.32
Spokane,180600.0,206966.0,47.67,-117.2
Spokane,166900.0,200779.0,47.7,-117.3
Spokane,224800.0,257961.0,47.76,-117.44
Spokane,249900.0,287646.0,47.59,-117.32
Spokane,246500.0,297535.0,47.6,-117.5
Pasco,182000.0,215401.0,46.5,-118.7
Benton City,168400.0,205631.0,46.3,-119.5
Bickleton,212500.0,216480.0,45.9,-120.2
Burbank,172700.0,237703.0,46.2,-118.9
College Place,184800.0,241469.0,46.04,-118.39
Connell,129400.0,139675.0,46.7,-118.9
Dayton,163700.0,227600.0,46.3,-117.9
Dixie,123900.0,185158.0,46.3,-118.1
Eltopia,112200.0,159834.0,46.5,-119.1
Kahlotus,111300.0,148501.0,46.644,-118.556
Kennewick,159200.0,185617.0,46.21,-119.18
Kennewick,187700.0,226865.0,46.1,-119.1
Kennewick,291500.0,346030.0,46.1,-119.3
Lind,129900.0,157716.0,46.9,-118.7
Mesa,162900.0,133797.0,46.6,-119.2
Othello,155700.0,208459.0,46.8,-119.2
Paterson,225000.0,372868.0,45.94,-119.6
Pomeroy,140100.0,149307.0,46.3,-117.5
Prescott,142900.0,122915.0,46.4,-118.5
Mattawa,184400.0,171106.0,46.8,-119.7
